prot	Z:\members\yixiao\KRUK\A20211009yix_KRUK_DIA_60min_A1\A20211005yix_KRUK_DIA_60min_b1_pool.raw	Z:\members\yixiao\KRUK\A20211009yix_KRUK_DIA_60min_A1\A20211009yix_KRUK_DIA_60min_A1_AG1.raw	Z:\members\yixiao\KRUK\A20211009yix_KRUK_DIA_60min_A1\A20211009yix_KRUK_DIA_60min_A1_AG1_rep.raw	Z:\members\yixiao\KRUK\A20211009yix_KRUK_DIA_60min_A1\A20211009yix_KRUK_DIA_60min_A1_AG2.raw	Z:\members\yixiao\KRUK\A20211009yix_KRUK_DIA_60min_A1\A20211009yix_KRUK_DIA_60min_A1_AN1.raw	Z:\members\yixiao\KRUK\A20211009yix_KRUK_DIA_60min_A1\A20211009yix_KRUK_DIA_60min_A1_AN2.raw	Z:\members\yixiao\KRUK\A20211009yix_KRUK_DIA_60min_A1\A20211009yix_KRUK_DIA_60min_A1_GG3.raw	Z:\members\yixiao\KRUK\A20211009yix_KRUK_DIA_60min_A1\A20211009yix_KRUK_DIA_60min_A1_GG4.raw	Z:\members\yixiao\KRUK\A20211009yix_KRUK_DIA_60min_A1\A20211009yix_KRUK_DIA_60min_A1_GG5.raw	Z:\members\yixiao\KRUK\A20211009yix_KRUK_DIA_60min_A1\A20211009yix_KRUK_DIA_60min_A1_GG7.raw	Z:\members\yixiao\KRUK\A20211009yix_KRUK_DIA_60min_A1\A20211009yix_KRUK_DIA_60min_A1_GG7_rep.raw	Z:\members\yixiao\KRUK\A20211009yix_KRUK_DIA_60min_A1\A20211009yix_KRUK_DIA_60min_A1_GN3.raw	Z:\members\yixiao\KRUK\A20211009yix_KRUK_DIA_60min_A1\A20211009yix_KRUK_DIA_60min_A1_GN4.raw	Z:\members\yixiao\KRUK\A20211009yix_KRUK_DIA_60min_A1\A20211009yix_KRUK_DIA_60min_A1_GN5.raw	Z:\members\yixiao\KRUK\A20211009yix_KRUK_DIA_60min_A1\A20211009yix_KRUK_DIA_60min_A1_GN7.raw	Z:\members\yixiao\KRUK\A20211009yix_KRUK_DIA_60min_A1\A20211009yix_KRUK_DIA_60min_A1_pool.raw	Z:\members\yixiao\KRUK\A20211011yix_KRUK_DIA_60min_A2\A20211011yix_KRUK_DIA_60min_A2_AG3.raw	Z:\members\yixiao\KRUK\A20211011yix_KRUK_DIA_60min_A2\A20211011yix_KRUK_DIA_60min_A2_AG3_rep.raw	Z:\members\yixiao\KRUK\A20211011yix_KRUK_DIA_60min_A2\A20211011yix_KRUK_DIA_60min_A2_AG4.raw	Z:\members\yixiao\KRUK\A20211011yix_KRUK_DIA_60min_A2\A20211011yix_KRUK_DIA_60min_A2_AN3.raw	Z:\members\yixiao\KRUK\A20211011yix_KRUK_DIA_60min_A2\A20211011yix_KRUK_DIA_60min_A2_AN4.raw	Z:\members\yixiao\KRUK\A20211011yix_KRUK_DIA_60min_A2\A20211011yix_KRUK_DIA_60min_A2_GG10.raw	Z:\members\yixiao\KRUK\A20211011yix_KRUK_DIA_60min_A2\A20211011yix_KRUK_DIA_60min_A2_GG10_rep.raw	Z:\members\yixiao\KRUK\A20211011yix_KRUK_DIA_60min_A2\A20211011yix_KRUK_DIA_60min_A2_GG12.raw	Z:\members\yixiao\KRUK\A20211011yix_KRUK_DIA_60min_A2\A20211011yix_KRUK_DIA_60min_A2_GG13.raw	Z:\members\yixiao\KRUK\A20211011yix_KRUK_DIA_60min_A2\A20211011yix_KRUK_DIA_60min_A2_GG9.raw	Z:\members\yixiao\KRUK\A20211011yix_KRUK_DIA_60min_A2\A20211011yix_KRUK_DIA_60min_A2_GN10.raw	Z:\members\yixiao\KRUK\A20211011yix_KRUK_DIA_60min_A2\A20211011yix_KRUK_DIA_60min_A2_GN12.raw	Z:\members\yixiao\KRUK\A20211011yix_KRUK_DIA_60min_A2\A20211011yix_KRUK_DIA_60min_A2_GN13.raw	Z:\members\yixiao\KRUK\A20211011yix_KRUK_DIA_60min_A2\A20211011yix_KRUK_DIA_60min_A2_GN9.raw	Z:\members\yixiao\KRUK\A20211011yix_KRUK_DIA_60min_A2\A20211011yix_KRUK_DIA_60min_A2_pool.raw	Z:\members\yixiao\KRUK\A20211012yix_KRUK_DIA_60min_A3\A20211012yix_KRUK_DIA_60min_A3_AG5.raw	Z:\members\yixiao\KRUK\A20211012yix_KRUK_DIA_60min_A3\A20211012yix_KRUK_DIA_60min_A3_AG5_rep.raw	Z:\members\yixiao\KRUK\A20211012yix_KRUK_DIA_60min_A3\A20211012yix_KRUK_DIA_60min_A3_AG6.raw	Z:\members\yixiao\KRUK\A20211012yix_KRUK_DIA_60min_A3\A20211012yix_KRUK_DIA_60min_A3_AN5.raw	Z:\members\yixiao\KRUK\A20211012yix_KRUK_DIA_60min_A3\A20211012yix_KRUK_DIA_60min_A3_AN6.raw	Z:\members\yixiao\KRUK\A20211012yix_KRUK_DIA_60min_A3\A20211012yix_KRUK_DIA_60min_A3_GG15.raw	Z:\members\yixiao\KRUK\A20211012yix_KRUK_DIA_60min_A3\A20211012yix_KRUK_DIA_60min_A3_GG16.raw	Z:\members\yixiao\KRUK\A20211012yix_KRUK_DIA_60min_A3\A20211012yix_KRUK_DIA_60min_A3_GG17.raw	Z:\members\yixiao\KRUK\A20211012yix_KRUK_DIA_60min_A3\A20211012yix_KRUK_DIA_60min_A3_GG18.raw	Z:\members\yixiao\KRUK\A20211012yix_KRUK_DIA_60min_A3\A20211012yix_KRUK_DIA_60min_A3_GG18_rep.raw	Z:\members\yixiao\KRUK\A20211012yix_KRUK_DIA_60min_A3\A20211012yix_KRUK_DIA_60min_A3_GN15.raw	Z:\members\yixiao\KRUK\A20211012yix_KRUK_DIA_60min_A3\A20211012yix_KRUK_DIA_60min_A3_GN16.raw	Z:\members\yixiao\KRUK\A20211012yix_KRUK_DIA_60min_A3\A20211012yix_KRUK_DIA_60min_A3_GN17.raw	Z:\members\yixiao\KRUK\A20211012yix_KRUK_DIA_60min_A3\A20211012yix_KRUK_DIA_60min_A3_GN18.raw	Z:\members\yixiao\KRUK\A20211012yix_KRUK_DIA_60min_A3\A20211012yix_KRUK_DIA_60min_A3_pool.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_AG7.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_AG7_rep.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_AG8.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_AG9.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_AN7.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_AN8.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_AN9.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_GG19.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_GG20.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_GG21.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_GG22.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_GG23.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_GG24.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_GN19.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_GN20.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_GN21.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_GN22.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_GN22_rep.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_GN23.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_GN24.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_pool.raw
Q7L5Y9_MAEA	NA	NA	NA	NA	22869.4	43615.5	98841.7	NA	NA	NA	NA	31206.1	NA	32206.9	NA	8904.32	NA	NA	NA	154690	81407	118009	368135	NA	116644	NA	46527.6	NA	NA	18628.7	NA	62729.2	128237	27085.3	NA	NA	178013	45029.8	19641.2	218649	112902	47555.7	121052	NA	82805.6	38620.4	303297	94491.8	NA	NA	NA	NA	84777.5	NA	NA	67002.1	416533	NA	65515.2	NA	NA	41746.9	29884.2	35390.4	NA	47344.5	NA
Q7L775_EPM2AIP1	NA	206950	142104	274889	914022	NA	143082	NA	NA	NA	NA	104773	794455	483241	NA	87141.3	NA	NA	NA	NA	NA	NA	NA	366590	NA	NA	756656	92776.5	NA	NA	NA	373551	NA	47747.1	127394	3769870	422658	63261.9	NA	510346	NA	NA	NA	NA	208269	NA	NA	NA	NA	161648	NA	NA	NA	NA	NA	NA	NA	NA	NA	890101	NA	NA	NA	NA	NA	718218	NA
Q7L7L0_H2AW	262938	1733420	761654	4183300	8172520	5069150	6097230	NA	4810910	5930870	5693480	5075790	721050	3107510	432253	3140850	351054	369452	4160630	3012380	1129090	4589040	3590280	6579390	1490000	1458630	2190760	5310710	16189000	866145	3109270	1107130	1786340	2014880	2848420	4298530	875639	2973270	2126230	23396800	24890800	14604700	2951370	57259300	5244350	2721210	1588210	2075240	3841610	2044480	3214560	1836630	1043270	2809370	3306660	49493600	5821400	480672	3451790	3953100	5388240	1606520	2381090	2182110	1414870	1077150	2579910
Q7L7V1_DHX32	NA	NA	NA	NA	498607	678136	NA	NA	NA	NA	NA	453594	1919600	NA	NA	NA	NA	NA	NA	54107.3	721131	NA	NA	NA	678247	NA	132268	1593250	NA	712617	NA	NA	NA	NA	236233	NA	NA	NA	NA	234414	NA	909789	992888	43048	1158610	NA	200069	71822.4	NA	NA	847597	1123550	273717	NA	NA	NA	NA	NA	NA	NA	424715	NA	1005440	885641	531762	99574.5	168931
Q7L7X3_TAOK1	NA	717452	802173	465168	1303910	640768	612447	NA	6567120	450952	203820	NA	NA	519353	NA	NA	204251	237365	NA	772151	943400	NA	NA	899366	290311	NA	NA	NA	NA	NA	416820	542433	509705	NA	137834	920294	953098	544373	NA	730586	NA	639048	NA	NA	NA	403530	1565830	1418680	NA	NA	1000480	600428	624790	NA	335745	1022680	1137640	NA	932720	NA	364175	1207420	730104	407463	NA	474284	NA
Q7L804_RAB11FIP2	NA	NA	NA	NA	218342	1399420	NA	NA	NA	NA	NA	NA	NA	492963	NA	NA	NA	NA	NA	NA	NA	269999	NA	204573	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5671210	NA	78063.7	NA	NA	NA	NA	3603360	3092930	NA	NA	NA	NA	NA	NA	NA	2943000	9231950	NA	NA	NA	NA	NA	170097	NA	429564	1180810	973292	3998900	2777360	NA	NA	NA
Q7L8J4_SH3BP5L	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	85074.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q7L8L6_FASTKD5	NA	782876	243045	NA	NA	3630190	281633	NA	522970	NA	NA	141280	NA	126428	NA	584672	161209	156231	NA	259416	1428330	2851270	2927400	531910	707633	1169250	440347	NA	172174	NA	639055	303823	405177	NA	NA	2434980	754036	NA	NA	483054	416571	599774	252161	305693	206852	658485	973978	982421	NA	NA	NA	311063	242855	226724	NA	431797	859232	NA	155471	NA	254424	338192	742219	582308	NA	361949	588242
Q7L8W6_DPH6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	82804.8	NA	NA	NA	NA	NA	NA	NA	NA	114062	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q7L9B9_EEPD1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	78134.6	NA	NA	258066	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	348990	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	299489	235272	NA	NA	NA	598568	NA	NA	NA	NA	NA	141602	NA	NA	NA	NA	328956	358841	NA	NA	NA
Q7L9L4_MOB1B	362897	896682	1156040	3260560	5763160	5075620	5209820	NA	6445200	4476330	4496940	2945740	3406250	4894590	2333770	2133510	1155970	1278780	3850970	5963920	4407130	3626840	5145690	5453210	5929320	2317960	4018160	4185540	2635490	3758560	2244560	4409080	4510500	3973220	3254050	5614970	5559310	1345120	1053000	4176920	4302290	1895250	3374810	1004340	2634040	3242300	5135730	5472670	1608290	2945360	1497360	3964250	2304640	2180210	1125460	1794830	6602490	1383180	5525990	5150440	3978070	4237750	2252650	1923720	1593650	2921750	2360900
Q7LBC6_KDM3B	NA	NA	NA	NA	NA	NA	106724	NA	NA	NA	NA	107427	NA	92605.2	NA	103231	NA	NA	NA	102470	NA	80056.2	111610	366886	NA	NA	74994.4	NA	NA	NA	84433.4	NA	NA	NA	36094.6	134092	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	264515	241666	NA	NA	NA	NA	70295.8	NA	NA	51303.7	288806	NA	60708.8	NA	NA	56263.5	32151.7	NA	34186.5	NA	NA
Q7LBR1_CHMP1B	286687	7118060	5562930	1467520	8484230	5061110	4087180	NA	5187290	6745710	7167870	3960020	3761320	3268230	2189420	2618860	1940450	2202250	3159780	4772020	3201580	4928940	5393660	4275480	6503820	2025140	1691820	3598410	2759400	998420	1345060	4318070	4465550	2920190	3684410	1135910	6199020	2547940	766154	3747660	2936710	1687040	4186170	2173580	2338390	2864140	10393700	13273100	3152640	1995420	5180410	3043470	1701790	1672300	1398600	5947620	1602020	899260	4856530	2714420	3099580	4364370	3079430	3668720	1022200	1143630	2515010
Q7LDG7_RASGRP2	NA	NA	NA	NA	NA	NA	NA	NA	NA	301319	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q7LFL8_CXXC5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15248.7	NA	NA	137720	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q7LG56_RRM2B	NA	83360.6	114700	NA	381473	370537	NA	NA	370530	396257	398432	179546	253554	220394	NA	NA	NA	72518.9	NA	187176	521382	373511	348284	NA	587496	153264	NA	477579	NA	NA	249998	791677	736929	NA	375512	297116	331082	NA	NA	270999	211013	64928.2	153639	NA	186899	288982	249664	314250	115634	417074	352778	1182860	168715	NA	NA	616488	570451	NA	338037	269506	123873	NA	491482	587235	NA	NA	233359
Q7LGA3_HS2ST1	NA	NA	NA	NA	NA	NA	726344	NA	NA	NA	NA	NA	1590640	620711	NA	290703	NA	215796	NA	739499	NA	1357990	1245920	NA	1108180	NA	899028	1149660	NA	485940	NA	674494	683943	NA	1120410	766777	453404	NA	130649	NA	NA	NA	389419	NA	NA	NA	1224460	1131920	NA	NA	NA	1467050	574019	NA	NA	NA	619897	77101.3	802422	NA	NA	816288	NA	NA	467898	NA	NA
Q7LGC8_CHST3	NA	NA	NA	NA	2545410	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2317120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q7RTN6_STRADA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	34207.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	39664.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	84494.4	NA	NA	NA	NA	NA	NA	NA	17482.7	NA	NA	NA	NA	NA	NA	65111.5	NA	NA	NA	NA	NA	87318.3	NA	NA	NA	29053.5	74823.3	NA	59433.3	NA	50082.1	NA
Q7RTP6_MICAL3	NA	NA	NA	225833	63563.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	138921	NA	NA	NA	NA	NA	NA	499642	210933	NA	NA	NA	NA	NA	NA	NA	21709	NA	27379.8	NA	NA	122766	22147.6	NA	106661	NA	NA	NA	NA	NA	NA	NA	NA	NA	56507.4	NA	NA	NA	NA	NA	317757	NA	NA	257605	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q7RTR2_NLRC3	NA	NA	NA	NA	341128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q7RTS1_BHLHA15	NA	NA	NA	NA	2311000	NA	NA	NA	NA	NA	NA	451607	148077	NA	NA	NA	NA	NA	NA	NA	2691020	NA	NA	NA	NA	NA	988587	NA	NA	NA	NA	NA	NA	NA	NA	NA	665009	NA	NA	NA	NA	975307	NA	NA	NA	NA	NA	NA	NA	NA	1203530	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q7RTS9_DYM	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	745765	NA	NA	NA	NA	NA	NA	NA	889768	NA	NA	NA	40472.2	NA	76285.6	968597	NA	NA	NA	51132.8	NA	NA	NA	NA	NA	NA	NA	584123	618481	NA	NA	NA	379004	NA	409003	134593	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	463349	NA	NA	NA	236615	NA
Q7RTV0_PHF5A	28769.4	NA	NA	1607900	1056500	NA	1384470	NA	NA	NA	NA	595219	1732430	1662970	NA	1107170	869686	895358	NA	2180680	1827230	NA	1691010	1728170	1705990	1230880	731162	1361600	NA	1146810	938493	1392670	1385830	902073	NA	775276	NA	350217	72928.4	1900080	1964610	865864	1097790	NA	NA	979818	3525700	3321240	938335	NA	NA	1619390	1229790	NA	NA	NA	1824800	NA	1834650	NA	753322	1421600	NA	NA	666354	995981	949149
Q7Z2E3_APTX	NA	NA	77787.1	88838	141628	183683	NA	NA	NA	174337	NA	102786	NA	144688	NA	81334.5	NA	NA	NA	NA	209808	NA	NA	8634.09	NA	NA	147832	NA	NA	NA	118232	254867	185062	NA	NA	NA	224080	NA	NA	NA	30579.9	88250.5	95302.4	NA	NA	132276	692635	609555	NA	NA	NA	172389	116651	NA	NA	NA	104445	NA	62514.6	NA	NA	150845	128988	NA	NA	113669	171309
Q7Z2K6_ERMP1	330868	1275120	978741	1237680	487758	639678	728293	NA	813995	2108890	443903	2662090	1437870	2355910	NA	1351650	111625	188159	893521	1238690	3196730	1002630	226524	1203520	3198840	255093	2631460	1690390	381295	4257580	1224620	964603	1160060	NA	5770690	2246900	1157150	84443.9	334505	1808140	1783230	3401610	3070160	771662	159291	1475530	10605400	9902100	739411	2194710	1553320	5930890	1031710	205899	162914	341882	1294270	191578	1990350	1573710	984338	3498910	4166340	3669990	2492000	1348490	2274020
Q7Z2T5_TRMT1L	NA	115166	98967.5	238263	NA	292498	140619	NA	310071	219971	236071	123102	148919	169855	NA	156011	56560.6	58542.4	134898	306814	164007	231469	223124	187949	NA	532640	174986	141837	170613	143334	187814	222106	239503	207694	118577	NA	NA	81258.9	67492.1	322655	357204	131214	174167	139552	121675	190294	371793	383989	NA	256087	NA	127211	131657	NA	45989.2	214529	278269	67916.5	210633	194492	220455	47097.9	NA	NA	81294	130286	175218
Q7Z2W4_ZC3HAV1	1156770	1607480	1723440	2178320	4301950	2314040	7434660	NA	1688870	2843410	1546330	3323390	1672120	2042680	329995	4252670	1517930	1263650	1165290	3491370	2369050	6373560	6896410	1911740	1660250	1223650	2052130	1798060	2708850	3472490	2752390	828290	1532800	670013	2169230	1664170	1040390	1028620	559203	6464800	3487340	3303590	1736010	1207800	1601730	3370180	2664040	2600000	563978	1247220	1330490	1261860	1393210	1101900	528028	3251370	7828250	644600	4696470	1609880	2210990	4079260	1594540	1807280	1842220	3298180	2965280
Q7Z2W9_MRPL21	1655240	2231750	1866910	324340	1018480	3543500	1888920	NA	766275	821419	457983	3071780	1435680	2864800	NA	377275	NA	373254	208504	417314	3004270	4284630	3979330	366988	1059790	1245470	665298	3367030	1593710	1303160	493367	283970	306957	2037890	2867150	1823740	86880	218301	932557	3636370	995777	2589080	1744910	1811830	1407780	3730100	5719730	6595820	236405	197310	560038	3550430	1647170	819974	117186	2544450	848270	1097940	1352380	1736220	1592310	2984180	4155120	4205850	1946820	2674900	2876340
Q7Z2Y5_NRK	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8346060	NA	23218000	NA	NA	NA	NA	NA	3055310	NA	NA	NA	NA	NA	12124400	NA	NA	NA	NA	NA	NA	9948420	NA	NA	NA	5042710	3721650	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6117730	NA	NA	NA
Q7Z2Z2_EFL1	56270.7	866610	951765	838104	1137340	8709940	4215260	NA	1216000	1188450	3603280	2771940	8620740	7046430	1815890	4277970	516046	595751	5885070	6514980	2895520	5254700	5146010	9510510	5593160	2955170	4391060	571732	5292760	3656880	3118710	3286400	1321580	689043	2740270	6721130	6445810	249139	805551	4738250	6053250	4844200	5532920	6209900	5784300	3089080	4347670	4769280	174037	2630240	1834220	4187530	1322710	2921400	1591500	5024190	5615720	520012	5162540	7004540	5785520	5428180	388439	3509550	718701	2526020	3134770
Q7Z304_MAMDC2	NA	NA	46574.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	372845	NA	4563830	NA	NA	NA	NA	NA	304939	NA	NA	NA	NA	NA	NA	NA	NA	176866	NA	NA	NA	NA	NA	NA	152120	NA	NA	NA	NA	11941.4	NA	NA	NA	NA	NA	NA	2133470	NA	NA	NA	NA	2311050	393796	NA	NA	97001.2	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q7Z333_SETX	119572	NA	NA	59106.9	163751	136603	NA	NA	NA	NA	NA	65946.1	122183	81468.5	NA	NA	NA	NA	NA	192699	NA	175877	184736	NA	90540.4	NA	69875.2	134340	NA	NA	NA	NA	NA	NA	48895.6	99832.1	130878	NA	NA	NA	NA	NA	NA	17798.8	68417.1	NA	175396	171772	NA	NA	74708.6	92202.6	NA	NA	NA	NA	105105	NA	NA	100272	77894.5	108099	NA	NA	NA	NA	NA
Q7Z392_TRAPPC11	NA	NA	22028.5	NA	295616	315757	26263.4	NA	NA	128093	NA	175630	333432	72816.7	NA	NA	NA	NA	94684	NA	395414	130856	147814	78930.6	67534.3	25677.6	45842.8	165764	84805.8	338960	NA	179835	173150	NA	NA	NA	NA	40784.9	38223.9	106933	90013.1	NA	206634	62244.3	259147	NA	243808	170470	NA	NA	NA	398130	42577.2	NA	NA	74176.3	NA	NA	NA	NA	277029	223796	171248	171790	NA	60091.2	NA
Q7Z3B1_NEGR1	64029.9	157098	142515	402096	879313	816003	NA	NA	1690930	283014	364606	508686	1648970	500226	4282500	59944.6	NA	NA	77435.8	569537	309168	NA	89090.1	495760	NA	243551	381131	581934	366480	73398	73875.5	NA	NA	1040490	487593	546330	1370620	1082110	114856	NA	NA	256974	800029	256388	784800	51588.4	NA	NA	2216520	595010	692096	989185	503640	877313	NA	512667	NA	1559000	NA	171119	256779	224484	119307	324819	227737	82358.2	264173
Q7Z3B3_KANSL1	NA	NA	NA	NA	NA	NA	NA	NA	NA	130402	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q7Z3B4_NUP54	186244	1269260	1564570	2502500	4713770	4338680	3198390	NA	936864	669654	1121630	2607430	2601340	2935600	581502	2636830	679085	784008	1621310	5077980	3230880	5341750	2342200	3582170	3737200	1773350	2799720	2804720	219665	2306720	3204700	3434950	3087910	3284860	3166700	2717700	3424030	1531820	1273360	3468710	2586140	690374	1715480	427929	2129250	2227780	7658550	7530970	338213	2031080	4186680	2975240	2524130	1324630	NA	1045910	4262930	1694770	2354230	2520650	3763550	2651360	NA	NA	1654050	1016080	2963540
Q7Z3C6_ATG9A	NA	73599.9	69214.2	73380.7	NA	NA	78535.5	NA	NA	NA	NA	99759.2	173130	75092.9	NA	113198	718050	62523.8	130492	164625	114890	1830860	1814980	37428.8	NA	NA	207378	103346	NA	230349	134104	NA	NA	131848	158369	165840	NA	1808280	39401.3	112488	149190	NA	NA	NA	167530	143888	624569	381585	NA	NA	NA	187594	113035	NA	NA	NA	NA	NA	107025	NA	NA	167044	NA	NA	218131	77364.7	88616.2
Q7Z3D4_LYSMD3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	152664	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q7Z3D6_DGLUCY	559847	1414340	1836810	3069200	9765730	8281290	1334260	NA	2239840	1565130	3141380	3345740	5733270	5936830	5888280	1048870	253298	310646	NA	5528840	3968220	NA	NA	4938040	3622210	1485950	NA	4015110	9713180	6762490	2139680	489262	510655	417942	19352700	8160520	4256910	492262	1471230	2155600	2025060	15349700	10099600	3983880	4579320	2140150	926398	NA	1658950	695330	5698330	27307400	2424410	3580600	1129300	4297320	1988220	1305010	2491910	9565900	5671520	5985090	16139800	18062900	6521090	2526390	1633480
